num_date_time,answer
1_20220825 00,725.6339999389648
1_20220825 01,687.4038000488281
1_20220825 02,667.9266027832032
1_20220825 03,657.7577993774414
1_20220825 04,766.8288040161133
1_20220825 05,958.3541897583008
1_20220825 06,1099.1070028686524
1_20220825 07,1312.9938037109375
1_20220825 08,1621.7069970703126
1_20220825 09,1958.0415258789062
1_20220825 10,2355.3080993652343
1_20220825 11,2469.7668017578126
1_20220825 12,2358.2099816894533
1_20220825 13,2377.2747912597656
1_20220825 14,2279.21041015625
1_20220825 15,2359.0476037597655
1_20220825 16,2485.7765991210936
1_20220825 17,2427.7513024902346
1_20220825 18,2082.605393066406
1_20220825 19,1893.572085571289
1_20220825 20,1718.2758050537109
1_20220825 21,1349.7162078857423
1_20220825 22,964.328994140625
1_20220825 23,901.3098028564453
1_20220826 00,737.8577975463867
1_20220826 01,696.5087905883789
1_20220826 02,678.0929995727539
1_20220826 03,670.8479995727539
1_20220826 04,750.4770034790039
1_20220826 05,923.873092956543
1_20220826 06,1101.4301992797853
1_20220826 07,1219.0853002929687
1_20220826 08,1693.780604248047
1_20220826 09,1958.6130163574219
1_20220826 10,2441.3285986328124
1_20220826 11,2611.441806640625
1_20220826 12,2457.5837841796874
1_20220826 13,2460.6384045410155
1_20220826 14,2389.8780078125
1_20220826 15,2399.959818115234
1_20220826 16,2381.957409667969
1_20220826 17,2443.476599121094
1_20220826 18,2121.2807751464843
1_20220826 19,1933.1333941650391
1_20220826 20,1858.6230029296876
1_20220826 21,1479.5238079833985
1_20220826 22,1012.3187951660157
1_20220826 23,869.2715954589844
1_20220827 00,746.3441995239258
1_20220827 01,711.8544012451172
1_20220827 02,632.1918045043946
1_20220827 03,631.6805990600586
1_20220827 04,668.0477993774414
1_20220827 05,661.0860037231446
1_20220827 06,729.8459973144531
1_20220827 07,792.5250051879883
1_20220827 08,907.5989981079101
1_20220827 09,1061.0028039550782
1_20220827 10,1265.3873986816407
1_20220827 11,1289.6202020263672
1_20220827 12,1420.9392065429688
1_20220827 13,1425.4350103759766
1_20220827 14,1489.1112121582032
1_20220827 15,1517.1822064208984
1_20220827 16,1520.934605102539
1_20220827 17,1543.068603515625
1_20220827 18,1477.9698077392577
1_20220827 19,1418.1954022216796
1_20220827 20,1400.1192004394532
1_20220827 21,1250.3244006347657
1_20220827 22,953.7497937011718
1_20220827 23,906.0966003417968
1_20220828 00,707.4977996826171
1_20220828 01,658.6673986816406
1_20220828 02,618.178804321289
1_20220828 03,618.6072012329101
1_20220828 04,651.8190014648437
1_20220828 05,677.8673989868164
1_20220828 06,725.8805990600586
1_20220828 07,790.0536050415039
1_20220828 08,915.1409991455079
1_20220828 09,1129.3572039794922
1_20220828 10,1358.349002380371
1_20220828 11,1481.1287991333008
1_20220828 12,1504.5360034179687
1_20220828 13,1540.8972106933593
1_20220828 14,1553.8380053710937
1_20220828 15,1589.1786041259766
1_20220828 16,1625.613003540039
1_20220828 17,1628.5500073242188
1_20220828 18,1541.9820086669922
1_20220828 19,1479.4998040771484
1_20220828 20,1488.3341998291016
1_20220828 21,1307.0663958740233
1_20220828 22,923.5757891845703
1_20220828 23,810.3305975341797
1_20220829 00,740.5943997192383
1_20220829 01,697.3529968261719
1_20220829 02,669.1464001464843
1_20220829 03,676.6164007568359
1_20220829 04,777.4386056518555
1_20220829 05,884.9630920410157
1_20220829 06,1094.9309997558594
1_20220829 07,1249.5326031494142
1_20220829 08,1527.8932073974609
1_20220829 09,1773.6348083496093
1_20220829 10,2110.5243115234375
1_20220829 11,2318.502508544922
1_20220829 12,2407.988104248047
1_20220829 13,2325.859396972656
1_20220829 14,2332.1777954101562
1_20220829 15,2457.080393066406
1_20220829 16,2467.862996826172
1_20220829 17,2402.4888012695315
1_20220829 18,1953.5789794921875
1_20220829 19,1821.7034875488282
1_20220829 20,1632.5279986572266
1_20220829 21,1290.8544091796875
1_20220829 22,969.302992553711
1_20220829 23,867.6587933349609
1_20220830 00,734.0408963012695
1_20220830 01,689.2844866943359
1_20220830 02,679.1216995239258
1_20220830 03,668.5913980102539
1_20220830 04,743.2386019897461
1_20220830 05,869.5205947875977
1_20220830 06,1047.3476943969727
1_20220830 07,1157.0126977539062
1_20220830 08,1334.9268029785155
1_20220830 09,1683.8927960205078
1_20220830 10,1992.0396032714843
1_20220830 11,2249.1624194335936
1_20220830 12,2213.304611816406
1_20220830 13,2174.8337976074217
1_20220830 14,2173.0713098144533
1_20220830 15,2235.414910888672
1_20220830 16,2136.586512451172
1_20220830 17,2175.5031127929688
1_20220830 18,1886.5469903564453
1_20220830 19,1743.3920971679688
1_20220830 20,1645.4129956054687
1_20220830 21,1282.448408203125
1_20220830 22,920.4317938232422
1_20220830 23,907.3863024902344
1_20220831 00,741.1620016479492
1_20220831 01,679.9373931884766
1_20220831 02,663.0876028442383
1_20220831 03,655.685398864746
1_20220831 04,757.466404724121
1_20220831 05,924.0914971923828
1_20220831 06,1107.3695962524414
1_20220831 07,1197.5657995605468
1_20220831 08,1590.047211303711
1_20220831 09,1865.2529040527343
1_20220831 10,2225.1882067871093
1_20220831 11,2503.43310546875
1_20220831 12,2513.8283923339845
1_20220831 13,2448.3288916015626
1_20220831 14,2387.6639990234376
1_20220831 15,2466.3947998046874
1_20220831 16,2322.083397216797
1_20220831 17,2483.0699963378906
1_20220831 18,2088.8126904296873
1_20220831 19,1956.5750915527344
1_20220831 20,1763.5332098388672
1_20220831 21,1314.8346044921875
1_20220831 22,960.7673956298828
1_20220831 23,956.1480035400391
2_20220825 00,827.4864013671875
2_20220825 01,784.506597290039
2_20220825 02,775.1105993652344
2_20220825 03,749.5920007324219
2_20220825 04,819.6156051635742
2_20220825 05,961.9589938354492
2_20220825 06,1177.3290032958985
2_20220825 07,1761.0270159912109
2_20220825 08,2187.710991821289
2_20220825 09,2557.1631201171876
2_20220825 10,2732.2869067382812
